Episode,Reward,Avg Reward,Loss,Average Q,Total Frames,Number of completed tasks,Energy Consumption,Epsilon,The Ratio Energy to Tasks
8546,4824.977371250221,215776.17740658025,47.92408752441406,47.80325698852539,43044,47,5130.079862654849,0.0876088738441467,109.15063537563508
8547,4797.820232924365,216257.5022358049,45.43400573730469,44.60275268554688,43144,33,5466.864419313439,0.0875713750720024,165.6625581610133
8548,4808.8022252394585,216747.689167718,43.65270614624024,44.90456008911133,43244,40,5217.193421461212,0.0875338762998581,130.4298355365303
8549,4804.440780666482,217246.66705806056,45.55475234985352,39.250186920166016,43344,41,6020.981389563065,0.0874963775277137,146.8532046234894
8550,4823.393790684757,217754.41888879312,46.84266662597656,39.74575805664063,43444,45,5221.7399151969,0.0874588787555694,116.03866478215332
8551,4188.730144371511,218269.4321073584,47.65544509887695,48.07928466796875,43531,35,4474.703431938426,0.0874262526631355,127.84866948395502
8552,4763.665316692343,217781.9760187952,42.761627197265625,47.39174270629883,43630,38,5033.327497149904,0.087389126420021,132.45598676710273
8553,4824.00859892264,217307.72931696565,42.64835357666016,38.47371673583984,43730,45,4912.145124918977,0.0873516276478767,109.15878055375504
8554,4798.230481240713,216846.5433512381,39.479122161865234,52.91543960571289,43830,38,6071.450607208997,0.0873141288757324,159.77501597918413
8555,4793.200958144693,216398.31786825348,47.29157257080078,41.15056228637695,43930,31,5225.395741180519,0.0872766226530075,168.56115294130706
8556,4848.772608996547,215963.09062865103,44.88069915771485,39.37104415893555,44030,52,4976.445822968588,0.0872391238808631,95.70088121093438
8557,4831.317079589702,215540.7342052085,42.26925659179688,38.55810546875,44130,51,5642.83729333667,0.0872016251087188,110.64386849679744
8558,4820.117800022163,215131.136409349,41.398681640625,45.9223518371582,44230,45,5339.090669432,0.0871641263365745,118.64645932071112
8559,4829.912821809412,214734.23323913792,43.58907699584961,44.307559967041016,44330,49,5132.160932974446,0.0871266275644302,104.73797822396828
8560,4828.054624376244,214349.93513835463,44.96458053588867,45.049278259277344,44430,48,5274.414501293926,0.0870891287922859,109.88363544362346
8561,4823.909227032345,213978.14823539823,42.24079895019531,47.313232421875,44530,48,5239.536834128856,0.0870516300201416,109.1570173776845
8562,4813.605726320835,213618.7657510405,45.29898071289063,48.50962066650391,44630,40,5309.3594418625,0.0870141237974166,132.7339860465625
8563,4810.975857685051,213271.69894781063,41.89239883422852,42.51644134521485,44730,41,5584.752614180688,0.0869766250252723,136.2134783946509
8564,4820.705360085842,212936.88734228423,43.574928283691406,38.03007888793945,44830,42,4837.172068151318,0.086939126253128,115.17076352741232
8565,4817.153065491781,212614.2415378145,42.558048248291016,40.89104080200195,44930,45,5557.493431030845,0.0869016274809837,123.49985402290768
8566,4822.840567952764,212303.69337090413,41.904541015625,45.941627502441406,45030,49,5662.421155874021,0.0868641287088394,115.55961542600042
8567,4808.573458497209,212005.13123002544,40.073577880859375,56.42370223999024,45130,39,5450.339576720638,0.0868266224861145,139.75229683899073
8568,4823.201960008824,211718.5081337322,48.204689025878906,34.54555130004883,45230,45,4955.656115107384,0.0867891237139701,110.12569144683076
8569,4833.024002448321,211443.76694995543,43.48905944824219,44.20092391967773,45330,47,4701.816217999105,0.0867516249418258,100.03864293615116
8570,4834.27682554099,211180.83225563724,44.61703109741211,42.60050964355469,45430,50,4941.570736432463,0.0867141261696815,98.83141472864924
8571,4814.352873935204,210929.58294920213,42.720802307128906,52.99529266357422,45530,43,5690.5586128659925,0.0866766273975372,132.33857239223238
8572,4855.248868420516,210690.03178137247,42.80485916137695,39.10979080200195,45630,55,4840.870830955726,0.0866391286253929,88.01583329010411
8573,4808.758277224537,210462.0010070349,44.93886184692383,45.458831787109375,45730,39,5198.534833236699,0.0866016298532486,133.29576495478716
8574,4846.59628979383,210245.49774973752,44.753265380859375,42.030723571777344,45830,53,4668.576961956496,0.0865641236305236,88.08635777276407
8575,4821.9846176289575,210040.39360552523,44.6047477722168,33.01591491699219,45930,50,5859.394426086597,0.0865266248583793,117.18788852173196
8576,4803.781809405817,209846.57515416536,38.41230392456055,50.78937149047852,46030,38,5577.393329639381,0.086489126086235,146.77350867472057
8577,4786.286955710428,209663.9314843572,45.65019226074219,45.29384613037109,46130,27,5455.020080541202,0.0864516273140907,202.03778076078527
8578,4841.106462009819,209492.5084908456,46.4066047668457,42.0350227355957,46230,52,5200.670980064286,0.0864141285419464,100.01290346277472
8579,4805.287039158735,209332.15675115373,42.34774017333984,45.825294494628906,46330,34,4652.081742346229,0.0863766223192215,136.8259335984185
8580,4804.072471428575,209182.80238474693,39.044212341308594,44.9969367980957,46430,40,5692.597407111607,0.0863391235470771,142.31493517779018
8581,4800.246685238468,209044.36655242587,41.14603042602539,59.0669174194336,46530,36,5318.334101038607,0.0863016247749328,147.73150280662796
8582,4792.933635405614,208916.76363741263,39.22090148925781,54.030574798583984,46630,36,5853.400339884654,0.0862641260027885,162.59445388568486
8583,4850.059901340195,208800.046150398,46.383262634277344,31.03518486022949,46730,55,4672.362955019024,0.0862266272306442,84.9520537276186
8584,4819.898521915544,208694.080436779,41.5250358581543,43.31927108764648,46830,43,5229.5882678870985,0.0861891284584999,121.61833181132788
8585,4817.55636343814,208598.79304118696,45.01076126098633,44.15945816040039,46930,44,5677.158240317396,0.0861516296863555,129.02632364357717
8586,4843.964650206268,208514.17204271644,40.57979583740234,44.48225402832031,47030,53,4865.611912263208,0.0861141234636306,91.80399834458883
8587,4842.608180514624,208440.1469219996,41.63003921508789,44.39448165893555,47130,55,5338.204276030127,0.0860766246914863,97.05825956418413
8588,4816.873445210513,208376.5963238284,42.9859504699707,44.6349983215332,47230,41,4628.288030214317,0.086039125919342,112.88507390766624
8589,4816.615109865874,208323.4535494597,37.23560333251953,61.9179916381836,47330,43,5026.730898074515,0.0860016271471977,116.90071855987244
8590,4823.011794735969,208280.666441779,47.5718994140625,42.81732940673828,47430,48,5602.082015338645,0.0859641283750534,116.71004198622175
8591,4832.81484905805,208248.1904222837,39.65330505371094,40.31085205078125,47530,49,5310.197157341434,0.0859266221523284,108.37137055798844
8592,4800.299842598994,208225.89275400504,45.15534591674805,47.67251968383789,47630,37,5748.055099936522,0.0858891233801841,155.35284053882492
8593,4813.802959010704,208213.7378796629,39.58391571044922,49.423377990722656,47730,41,5151.157761553797,0.0858516246080398,125.63799418423896
8594,4808.344785594178,208211.6510356005,44.14579772949219,43.96333312988281,47830,36,4989.248691115354,0.0858141258358955,138.59024141987095
8595,4798.340101994021,208219.5486276922,42.818641662597656,49.632362365722656,47930,35,5107.469196136575,0.0857766270637512,145.92769131818787
8596,4834.623843830574,208237.4437896172,42.91189956665039,42.51594543457031,48030,45,4394.5301356271375,0.0857391282916069,97.6562252361586
8597,4833.556875175593,208265.27221562355,47.75697708129883,41.76210403442383,48130,47,4644.8249387983815,0.0857016295194625,98.82606252762514
8598,4798.388345244777,208302.8996736408,41.69860458374024,58.72605514526367,48230,39,5984.833100269752,0.0856641232967376,153.45725898127571
8599,4828.349672708777,208350.3273270325,44.319149017333984,45.93021011352539,48330,47,5022.279611948121,0.0856266245245933,106.8570130201728
8600,4819.55866183358,208407.47659226603,43.476829528808594,44.601261138916016,48430,43,5102.614329026284,0.085589125752449,118.66544951223918
8601,4821.919389181101,208474.29243010463,45.478271484375,47.89933776855469,48530,47,5461.133047649404,0.0855516269803047,116.19432016275329
8602,4845.696524411294,208550.76413853493,42.100711822509766,46.44929122924805,48630,50,4497.267398623691,0.0855141282081604,89.94534797247383
8603,4822.941613219911,208636.7859455263,43.56250381469727,51.4931526184082,48730,44,5126.806802557781,0.0854766219854354,116.51833642176776
8604,4820.665295899846,208732.29473554195,43.55939483642578,40.67555618286133,48830,43,4913.091035113728,0.0854391232132911,114.25793104915648
8605,4814.470009896235,208837.21992561847,40.49140930175781,44.78053283691406,48930,40,5414.457548857841,0.0854016244411468,135.36143872144604
8606,4819.3540150065965,208951.5140255219,43.8554801940918,42.25378036499024,49030,40,4752.319996702718,0.0853641256690025,118.80799991756794
8607,4835.230741507607,209075.152227944,42.17618179321289,43.1160774230957,49130,51,5097.004778143426,0.0853266268968582,99.941270159675
8608,4842.576109273301,209208.0926564884,48.090145111083984,45.9044075012207,49230,49,4901.591307911673,0.0852891281247139,100.0324756716668
8609,4811.487958698999,209350.21612968252,40.73936462402344,53.39839172363281,49330,38,5166.352018990088,0.0852516293525695,135.95663207868654
8610,4842.89159434085,209501.53041869923,41.80135345458984,38.4993896484375,49430,52,5010.700369269587,0.0852141231298446,96.3596224859536
8611,4830.544436479104,209661.95520240083,43.740421295166016,49.740234375,49530,48,4834.858711708395,0.0851766243577003,100.72622316059156
8612,4837.151359309792,209831.4488652027,38.734840393066406,44.35227584838867,49630,51,4986.98394428764,0.085139125585556,97.7839989076008
8613,4825.714075332158,210009.93396437672,46.2396354675293,46.42420959472656,49730,47,5317.794434938754,0.0851016268134117,113.1445624455054
8614,4806.859716129955,210197.3188425864,45.41810607910156,48.02096176147461,49830,38,5117.196607613529,0.0850641280412674,134.66306862140866
8615,4803.003163578454,210393.54251003172,44.4604606628418,47.50753784179688,49930,40,5731.992076541821,0.0850266218185424,143.29980191354554
8616,4817.367419902759,210598.58075931988,43.28280258178711,47.75621032714844,50030,47,5849.218686500099,0.0849891230463981,124.45146141489572
8617,4817.576004508417,210812.38143307308,46.03460311889648,38.8580436706543,50130,37,4782.309235289518,0.0849516242742538,129.25160095377078
8618,4817.620228259184,211034.8924617484,37.47802734375,50.26072311401367,50230,41,4835.4074105673935,0.0849141255021095,117.93676611139983
8619,4817.751133443613,211266.06235988133,41.8476791381836,41.033390045166016,50330,40,5000.359989424702,0.0848766267299652,125.00899973561756
8620,4818.942153682816,211505.84214409607,43.69709777832031,44.40202713012695,50430,44,5479.046377895109,0.0848391279578208,124.52378131579792
8621,4828.113478682586,211754.19895771967,42.449180603027344,42.82281112670898,50530,47,4863.337761801609,0.0848016291856765,103.47527152769382
8622,4824.941797030449,212011.0759055357,43.99921798706055,47.939884185791016,50630,46,5324.00575458206,0.0847641229629516,115.7392555343926
8623,4793.130315939081,212276.3602726451,43.614933013916016,55.826759338378906,50730,32,5324.02362811059,0.0847266241908073,166.37573837845594
8624,4827.570275471779,212550.0701329726,44.04762649536133,48.92562484741211,50830,49,5614.484468898154,0.084689125418663,114.58131569179906
8625,4816.582656324259,212832.13451959303,43.92229080200195,43.38825607299805,50930,42,4890.931325589365,0.0846516266465187,116.45074584736582
8626,4824.110493309738,213122.51918301044,41.32000350952149,45.15800857543945,51030,47,5400.41596867831,0.0846141278743743,114.90246741868744
8627,4816.496768646,213421.1606250669,46.43833541870117,39.058712005615234,51130,42,5374.303037788428,0.08457662910223,127.95959613781972
8628,4832.46283433208,213728.041716832,46.38486862182617,35.99903106689453,51230,48,5002.688881734968,0.0845391228795051,104.22268503614517
8629,4827.802692312805,214043.10541152663,42.183204650878906,49.1677360534668,51330,48,5046.320515044441,0.0845016241073608,105.1316773967592
8630,4794.58861960948,214366.23976752025,41.31770324707031,50.4218635559082,51430,33,5490.228713618184,0.0844641253352165,166.3705670793389
8631,4795.809158889286,214697.4003139333,44.76652526855469,50.64139175415039,51530,34,5197.333889753441,0.0844266265630722,152.8627614633365
8632,4803.400469515065,215036.5552220776,39.9560432434082,54.00076675415039,51630,37,5192.361595379538,0.0843891277909278,140.33409717241994
8633,4803.198778120044,215383.657893154,45.18940353393555,50.06166076660156,51730,38,5537.383042875619,0.0843516290187835,145.72060639146366
8634,4810.930113169248,215738.67734263616,43.094722747802734,46.08583831787109,51830,41,5543.960838463041,0.0843141227960586,135.21855703568392
8635,4804.757329836488,216101.55613651543,43.96163940429688,40.59712219238281,51930,41,5772.354739166272,0.0842766240239143,140.78913997966518
8636,4812.538115908392,216472.2640118663,45.48573303222656,44.29518127441406,52030,40,5226.819033478154,0.08423912525177,130.67047583695384
8637,4813.90756727074,216850.7586784534,44.87606048583984,40.802734375,52130,46,5745.183519932092,0.0842016264796257,124.89529391156722
8638,4793.75339377753,217236.95709324777,43.16758728027344,57.64508438110352,52230,32,5428.618860586546,0.0841641277074813,169.64433939332957
8639,4840.581071352877,217630.9044304074,42.37165832519531,43.68043518066406,52330,52,4940.7396575805615,0.0841266214847564,95.01422418424156
8640,4822.919553449261,218032.52291752736,41.27066040039063,44.779884338378906,52430,43,4942.552388814103,0.0840891301631927,114.94307880963032
8641,4805.083998581045,218441.73504226463,44.803932189941406,54.24566268920898,52530,38,5442.857735318132,0.0840516239404678,143.23309829784557
8642,4814.408419145446,218858.51531883847,44.4006462097168,38.67566680908203,52630,42,5534.15133490623,0.0840141251683235,131.76550797395785
8643,4806.813817763352,219282.8064711488,43.57985305786133,44.253150939941406,52730,40,5381.124554365524,0.0839766263961792,134.5281138591381
8644,4810.400152040005,219714.57275147308,41.71158218383789,48.02622222900391,52830,44,5826.512459227524,0.0839391276240348,132.42073770971646
8645,4836.220410386391,220153.82055317165,41.93086242675781,50.1032600402832,52930,52,5473.105128608062,0.0839016288518905,105.2520217040012
8646,4823.068896792422,220600.482966324,41.200714111328125,43.86347198486328,53030,44,4726.13867439772,0.0838641226291656,107.4122425999482
8647,4825.779560640396,221054.52334333063,46.59880447387695,39.4997673034668,53130,47,5432.373583896726,0.0838266238570213,115.58241667865374
8648,4786.606839650543,221515.82687780092,46.32536315917969,45.53953170776367,53230,35,6219.8727811891,0.083789125084877,177.71065089111715
8649,4803.631666668749,221984.38466385592,43.591888427734375,43.476470947265625,53330,37,5272.295819629973,0.0837516263127327,142.4944816116209
8650,4845.493871431856,222460.2342004692,46.4184684753418,36.25936508178711,53430,54,4855.415805801807,0.0837141275405883,89.91510751484829
8651,4814.20489639783,222943.27648535665,44.86814498901367,42.66529846191406,53530,42,5352.496173321502,0.0836766213178634,127.44038507908338
8652,4804.198403701419,223433.4528108276,42.117469787597656,47.954322814941406,53630,38,5529.313860078517,0.0836391299962997,145.50825947575044
8653,4817.266490144248,223930.7477148498,40.393798828125,48.85220336914063,53730,41,5568.088319257833,0.0836016237735748,135.80703217702032
8654,4801.138193297607,224435.0917825485,42.039581298828125,47.355018615722656,53830,38,5493.280436069937,0.0835641250014305,144.56001147552468
8655,4838.024807645124,224946.51410657293,45.0477409362793,36.62117385864258,53930,48,4620.141782056773,0.0835266262292862,96.25295379284944
8656,4849.583454431617,225464.9968342993,45.30784606933594,30.693408966064453,54030,54,4703.612796314992,0.0834891274571418,87.10394067249985
8657,4814.648306309944,225990.4366206828,40.793907165527344,40.96527862548828,54130,43,5553.397822308471,0.0834516286849975,129.14878656531326
8658,4835.134075811715,226522.8327572557,44.62220764160156,43.567501068115234,54230,47,4960.595472073881,0.0834141224622726,105.54458451221024
8659,4839.521246310906,227062.15500203625,43.53805160522461,34.400352478027344,54330,51,5095.553862680099,0.0833766236901283,99.91282083686468
8660,4806.579417802102,227608.3049664656,36.57770919799805,59.067413330078125,54430,43,5874.5229059834965,0.083339124917984,136.61681176705807
8661,4799.4660379793495,228161.232199833,42.636260986328125,49.8009147644043,54530,37,5514.5431951330975,0.0833016261458396,149.0417079765702
8662,4814.752356287208,228720.92749504265,44.79228591918945,38.58778381347656,54630,37,4693.046613765997,0.0832641273736953,126.83909766935126
8663,4832.799202426337,229287.38674036524,41.53353118896485,45.118412017822266,54730,50,5179.338746396708,0.083226628601551,103.58677492793416
8664,4815.683588292333,229860.54192222905,45.26905822753906,43.574825286865234,54830,44,5479.822333374992,0.0831891298294067,124.54141666761346
8665,4803.7157379311975,230440.33486339264,35.02228164672852,52.0307846069336,54930,39,5726.347430593916,0.0831516236066818,146.8294212972799
8666,1193.2639075869229,231020.1888154716,44.600341796875,61.30324172973633,54955,7,1719.595030561788,0.0831422507762909,245.65643293739828
8667,4736.583101222344,230610.99603841145,38.76766204833984,62.69248580932617,55054,29,5434.988562572164,0.0831051245331764,187.41339870938492
8668,4824.202834814983,230211.98843894864,43.28276443481445,50.50376892089844,55154,45,5210.1219381255,0.0830676257610321,115.78048751389998
8669,4827.990278478635,229823.117786292,44.34075546264648,43.53191757202149,55254,50,5608.168892173178,0.0830301269888877,112.16337784346356
8670,4828.586278403624,229444.33045662768,43.21538543701172,50.24825668334961,55354,46,5164.99626437002,0.0829926282167434,112.2825274863048
8671,4852.25801002431,229075.6146398348,45.32358932495117,34.532440185546875,55454,56,5145.091858236989,0.0829551219940185,91.87664032566052
8672,4831.369455041167,228716.8787533081,42.161014556884766,45.80379486083984,55554,49,5353.082583345615,0.0829176232218742,109.24658333358396
8673,4828.25683927401,228368.063669308,42.42462921142578,45.3234977722168,55654,44,5139.340765772096,0.0828801244497299,116.8031992220931
8674,4837.006988943896,228029.1318659453,40.536109924316406,42.596771240234375,55754,51,5241.008456513591,0.0828426256775856,102.76487169634493
8675,4833.352434136257,227700.023977094,47.86832046508789,45.29915618896485,55854,47,5350.744120447132,0.0828051269054412,113.84561958398156
8676,4828.852521054709,227380.6795549664,42.60606384277344,42.64802169799805,55954,47,4983.505005083607,0.0827676281332969,106.0320213847576
8677,4810.9083759643545,227071.0147016136,45.97845077514648,44.40129089355469,56054,38,4935.587782382165,0.0827301293611526,129.88388901005698
8678,4817.480689548269,226770.98958300595,46.074684143066406,39.06440353393555,56154,43,5563.920518619052,0.0826926231384277,129.3935004330012
8679,4809.73170295055,226480.53929969063,45.16476058959961,40.58229064941406,56254,43,5952.911639481099,0.0826551243662834,138.4398055693279
8680,4824.530329180721,226199.63924764004,40.40535354614258,41.16868209838867,56354,49,5799.706515461367,0.0826176255941391,118.36135745839525
8681,4796.288717564006,225928.1890876911,43.971622467041016,50.88557052612305,56454,38,5652.040842522663,0.0825801268219947,148.73791690849114
8682,4819.905747745448,225666.18048772044,44.51103591918945,50.8945198059082,56554,42,4817.299184369447,0.0825426280498504,114.697599627844
8683,4839.417782486285,225413.5979597752,47.96455001831055,39.96868133544922,56654,53,5094.018660607238,0.0825051218271255,96.11355963409883
8684,4823.298377430561,225170.36361329176,44.56761169433594,41.33629989624024,56754,44,4869.292340337459,0.0824676305055618,110.66573500766953
8685,4822.7520419753855,224936.42737667696,41.57640075683594,48.12936401367188,56854,47,5773.342077398251,0.0824301242828369,122.83706547655852
8686,4814.605133109522,224711.7262407725,44.225364685058594,35.757511138916016,56954,42,5520.146966180604,0.0823926255106926,131.43207062334773
8687,4843.32281012708,224496.2619723759,39.836944580078125,49.06821823120117,57054,54,4834.173425839021,0.0823551267385482,89.52173010813001
8688,4815.076103280619,224289.93708488529,43.27970123291016,45.515586853027344,57154,41,5217.6849138169055,0.0823176279664039,127.26060765407088
8689,4845.544464803563,224092.75688302904,41.80744171142578,45.22006988525391,57254,52,4529.058855700336,0.0822801291942596,87.09728568654492
8690,4849.196409025695,223904.6800784172,44.38433456420898,37.18989944458008,57354,54,4764.624168237686,0.0822426229715347,88.23378089329047
8691,4840.562637588402,223725.64437648607,43.2745361328125,32.997894287109375,57454,52,5397.997605184544,0.0822051241993904,103.80764625354892
8692,4804.217806820525,223555.5399707672,46.88793563842773,38.03032684326172,57554,35,4846.239493204921,0.0821676254272461,138.4639855201406
8693,4837.800232444322,223394.3785858496,44.30034255981445,37.85465240478516,57654,50,5057.183129101817,0.0821301266551017,101.14366258203634
8694,4829.639868825165,223242.0998951365,43.812599182128906,46.94278717041016,57754,47,4846.833051969647,0.0820926278829574,103.12410748871588
8695,4815.483430574037,223098.63366709463,44.522560119628906,46.03385162353516,57854,42,4960.912397158303,0.0820551216602325,118.11696183710244
8696,4809.996662803111,222963.92504922271,38.3177375793457,52.28337860107422,57954,42,5608.455770364788,0.0820176303386688,133.5346611991616
8697,4792.678830921097,222837.89927194544,42.57163238525391,40.1937255859375,58054,35,5852.563375863858,0.0819801241159439,167.21609645325307
8698,4828.892046588007,222720.57374056053,41.33610534667969,49.89118194580078,58154,48,5090.203198133764,0.0819426253437995,106.04589996112009
8699,4813.638329624489,222611.8777636925,42.68179321289063,49.793399810791016,58254,40,4926.386740493093,0.0819051265716552,123.15966851232731
8700,4822.128700382629,222511.781651422,41.55660629272461,37.226505279541016,58354,40,4608.566556537407,0.0818676277995109,115.2141639134352
8701,4821.644006445975,222420.2406264274,43.95830535888672,35.08447265625,58454,43,5088.613292935101,0.0818301290273666,118.33984402174652
8702,4819.497685076931,222337.2073900979,41.62314987182617,54.79707336425781,58554,42,5080.928137616662,0.0817926228046417,120.97447946706338
8703,4820.584325079952,222262.6404539344,43.994327545166016,41.41109848022461,58654,43,4875.254680518236,0.0817551240324974,113.37801582600548
8704,4810.43830551015,222196.47957230947,45.590476989746094,42.518402099609375,58754,37,4847.442602105439,0.081717625260353,131.0119622190659
8705,4802.133447460685,222138.66802268248,41.90473556518555,44.233497619628906,58854,39,5742.940069096425,0.0816801264882087,147.254873566575
8706,4820.894621092652,222089.1951854209,41.3745231628418,41.91022872924805,58954,43,4929.603717635182,0.0816426277160644,114.6419469217484
8707,4788.448573476664,222047.9641597073,45.0235710144043,39.61500930786133,59054,34,6135.726021712879,0.0816051214933395,180.4625300503788
8708,4823.511754698615,222014.99234915563,44.57976913452149,35.6945686340332,59154,47,5747.359473722347,0.0815676301717758,122.28424412175204
8709,4816.710506882198,221990.2266799956,43.8262825012207,41.66992568969727,59254,44,5274.382554837212,0.0815301239490509,119.8723307917548
8710,4832.313166636828,221973.65202510543,46.58111953735352,43.597442626953125,59354,46,4596.994719244394,0.0814926251769065,99.93466780966074
8711,4823.944994818157,221965.2132065715,43.222503662109375,40.45434188842773,59454,43,5007.931083911593,0.0814551264047622,116.46351357933938
8712,4827.101737927267,221964.87468799576,42.063995361328125,48.70236206054688,59554,52,5821.71520835592,0.0814176276326179,111.9560616991523
8713,4810.788195036235,221972.568665634,42.76729583740234,42.457122802734375,59654,38,5586.374088593642,0.0813801288604736,147.0098444366748
8714,4804.730256631301,221988.2448804412,42.48259353637695,45.87154769897461,59754,39,5489.372790363239,0.0813426226377487,140.75314847085227
8715,4803.620344596769,222011.8616408639,45.31705474853516,43.031646728515625,59854,38,5284.327790804498,0.0813051238656044,139.06125765274996
8716,4820.36431180517,222043.407189976,37.3758430480957,56.491172790527344,59954,41,4909.615176025254,0.08126762509346,119.74671161037206
8717,4813.872613853484,222082.8313153992,44.79134368896485,48.136192321777344,60054,40,5035.254823936906,0.0812301263213157,125.88137059842263
8718,4813.4356868451,222130.09416174292,43.95854949951172,47.046688079833984,60154,39,4930.504560993286,0.0811926275491714,126.42319387162271
8719,4830.882916752773,222185.18569771328,44.02561569213867,35.780941009521484,60254,48,5005.231178196089,0.0811551213264465,104.27564954575185
8720,4812.549309109803,222248.03691394292,42.22164535522461,46.29581451416016,60354,40,5374.881581762165,0.0811176300048828,134.37203954405413
8721,4806.177589960775,222318.5989623926,41.525840759277344,39.42902755737305,60454,40,5465.412661230424,0.0810801237821579,136.6353165307606
8722,4817.809953085787,222396.8529283688,40.863040924072266,48.0983772277832,60554,39,4969.147704928881,0.0810426250100135,127.41404371612514
8723,4804.015911554976,222482.73827033784,40.679344177246094,44.55610656738281,60654,36,5235.588412893354,0.0810051262378692,145.43301146925984
8724,4809.978159908787,222576.2272311199,47.69498062133789,53.79484558105469,60754,42,5839.962404001039,0.0809676274657249,139.04672390478663
8725,4803.565454200609,222677.27198164444,43.51969146728516,41.4674072265625,60854,35,4924.511344446917,0.0809301286935806,140.70032412705478
8726,4829.884026532411,222785.8784879296,42.53409576416016,48.95066452026367,60954,47,4941.352400759992,0.0808926224708557,105.13515746297854
8727,4832.114752106485,222902.01338204424,44.076438903808594,39.89147567749024,61054,51,5542.699493463675,0.0808551236987114,108.68038222477794
8728,4833.33565639169,223025.64186877813,45.35426712036133,40.77333831787109,61154,49,5000.748823390342,0.080817624926567,102.0560984365376
8729,4822.791153519764,223156.7102484877,39.24808883666992,39.333038330078125,61254,42,4980.580382075743,0.0807801261544227,118.5852471922796
8730,4825.347275474982,223295.18643747657,46.40345764160156,39.61082077026367,61354,43,4831.663533375249,0.0807426273822784,112.36426821802904
8731,4826.13576672459,223441.0356951668,45.53635787963867,39.16852188110352,61454,48,5277.438132989919,0.0807051211595535,109.94662777062332
8732,4815.722441312391,223594.20537992165,40.8093147277832,46.26163482666016,61554,40,4909.268670924532,0.0806676298379898,122.73171677311328
8733,4800.587411083572,223754.6355623204,45.02867126464844,47.4903450012207,61654,37,5623.542057403887,0.0806301236152648,151.98762317307802
8734,4821.387607090757,223922.3246596261,43.91839218139648,40.228912353515625,61754,43,4846.31184592098,0.0805926248431205,112.70492664932512
8735,4820.940483344661,224097.2368846109,42.48085403442383,48.5455322265625,61854,45,5128.490328821528,0.0805551260709762,113.96645175158952
8736,4830.449599923624,224279.3526870072,41.739383697509766,32.98525619506836,61954,45,4629.453850890219,0.0805176272988319,102.87675224200486
8737,4808.503224488581,224468.6021517144,42.463172912597656,51.21310043334961,62054,45,6109.089423049183,0.0804801285266876,135.7575427344263
8738,4809.008356814913,224664.95179178604,43.79628753662109,43.28017425537109,62154,36,4859.861639632436,0.0804426223039627,134.99615665645655
8739,4851.2749320328,224868.4351529007,41.042213439941406,37.95466232299805,62254,55,4754.165477553965,0.0804051235318183,86.439372319163
8740,4814.859486946545,225078.9598762593,44.49414443969727,47.35213851928711,62354,42,5461.506927803159,0.080367624759674,130.03587923340854
8741,4834.468874904094,225296.5235460744,41.91761779785156,45.4096565246582,62454,51,4959.645182584762,0.0803301259875297,97.24794475656395
8742,4811.986175411439,225521.0567363285,43.420352935791016,48.16136169433594,62554,40,5261.709797012911,0.0802926272153854,131.54274492532278
8743,4844.825860576297,225752.57841542223,40.72425842285156,40.92583465576172,62654,49,4569.654850509425,0.0802551284432411,93.2582622552944
8744,4804.600543622335,225990.9914551278,44.564697265625,44.32992172241211,62754,37,5139.572350054164,0.0802176296710968,138.9073608122747
8745,4827.733855968225,226236.29975279933,47.21290969848633,37.16703796386719,62854,47,5319.440110983036,0.0801801234483718,113.1795768294263
8746,4827.352794553735,226488.4699748368,44.024375915527344,46.764610290527344,62954,44,4865.841061777959,0.0801426246762275,110.58729685858998
8747,4815.655946622894,226747.45112183868,41.67193222045898,46.73604583740234,63054,45,5595.271423993341,0.0801051259040832,124.3393649776298
8748,4825.027801868506,227013.22574755963,46.85699081420898,49.68003082275391,63154,49,5834.354149262013,0.0800676271319389,119.06845202575538
8749,4828.436239772767,227285.7671244433,44.337100982666016,45.99070358276367,63254,45,4845.942437614431,0.0800301283597946,107.68760972476512
8750,4093.317853760615,227563.88748733324,41.25028991699219,46.96781539916992,63339,34,4294.770752594515,0.0799982547760009,126.31678684101516
8751,4788.258326906908,227214.161224915,41.882598876953125,47.6313705444336,63438,49,5013.004262508495,0.0799611285328865,102.30620943894888
8752,4808.765885904714,226873.06853367348,43.5245475769043,45.834991455078125,63538,39,5102.052578242041,0.0799236297607421,130.82186098056516
8753,4839.897532206614,226540.6175997319,43.45417404174805,42.81626510620117,63638,48,4746.556632697329,0.0798861235380172,98.8865965145277
8754,4822.217582925125,226216.7402899322,41.90367126464844,50.92586517333984,63738,47,5387.393365388776,0.0798486247658729,114.62539075295268
8755,4819.303034690442,225901.3919312313,41.46768569946289,49.44692993164063,63838,40,4771.606685570627,0.0798111259937286,119.29016713926566
8756,4836.418718032197,225594.5593286603,43.41010665893555,49.919654846191406,63938,50,5019.69727918108,0.0797736272215843,100.3939455836216
8757,4803.976522570461,225296.152296428,43.09622573852539,42.27876281738281,64038,40,5804.327099160328,0.07973612844944,145.1081774790082
8758,4809.495467455272,225006.14015477308,42.09694290161133,50.78915023803711,64138,41,5085.735794554006,0.079698622226715,124.04233645253672
8759,4825.574865017596,224724.5087869916,43.77605438232422,42.29005813598633,64238,46,5047.13334448736,0.0796611234545707,109.7202900975513
